filepath,dominant,all_labels,dominant_clean,coarse_label
images_fer2013/train/angry/Training_38820602.jpg,,,,angry
images_fer2013/train/angry/Training_50759085.jpg,,,,angry
images_fer2013/train/angry/Training_59490050.jpg,,,,angry
images_fer2013/train/angry/Training_94951772.jpg,,,,angry
images_fer2013/train/angry/Training_59827461.jpg,,,,angry
images_fer2013/train/angry/Training_32830476.jpg,,,,angry
images_fer2013/train/angry/Training_52126501.jpg,,,,angry
images_fer2013/train/angry/Training_54746320.jpg,,,,angry
images_fer2013/train/angry/Training_93241466.jpg,,,,angry
images_fer2013/train/angry/Training_78599505.jpg,,,,angry
images_fer2013/train/angry/Training_93521650.jpg,,,,angry
images_fer2013/train/angry/Training_85451323.jpg,,,,angry
images_fer2013/train/angry/Training_28114766.jpg,,,,angry
images_fer2013/train/angry/Training_41576774.jpg,,,,angry
images_fer2013/train/angry/Training_30567053.jpg,,,,angry
images_fer2013/train/angry/Training_16813100.jpg,,,,angry
images_fer2013/train/angry/Training_16288280.jpg,,,,angry
images_fer2013/train/angry/Training_98329457.jpg,,,,angry
images_fer2013/train/angry/Training_16615632.jpg,,,,angry
images_fer2013/train/angry/Training_29520521.jpg,,,,angry
images_fer2013/train/angry/Training_95177235.jpg,,,,angry
images_fer2013/train/angry/Training_97536181.jpg,,,,angry
images_fer2013/train/angry/Training_36816185.jpg,,,,angry
images_fer2013/train/angry/Training_8707754.jpg,,,,angry
images_fer2013/train/angry/Training_21745537.jpg,,,,angry
images_fer2013/train/angry/Training_35581320.jpg,,,,angry
images_fer2013/train/angry/Training_48146605.jpg,,,,angry
images_fer2013/train/angry/Training_18622081.jpg,,,,angry
images_fer2013/train/angry/Training_79570529.jpg,,,,angry
images_fer2013/train/angry/Training_24422889.jpg,,,,angry
images_fer2013/train/angry/Training_48751491.jpg,,,,angry
images_fer2013/train/angry/Training_90865450.jpg,,,,angry
images_fer2013/train/angry/Training_84902226.jpg,,,,angry
images_fer2013/train/angry/Training_98307225.jpg,,,,angry
images_fer2013/train/angry/Training_92530689.jpg,,,,angry
images_fer2013/train/angry/Training_16863168.jpg,,,,angry
images_fer2013/train/angry/Training_30348764.jpg,,,,angry
images_fer2013/train/angry/Training_94763859.jpg,,,,angry
images_fer2013/train/angry/Training_64861405.jpg,,,,angry
images_fer2013/train/angry/Training_661131.jpg,,,,angry
images_fer2013/train/angry/Training_62788518.jpg,,,,angry
images_fer2013/train/angry/Training_81825721.jpg,,,,angry
images_fer2013/train/angry/Training_74358758.jpg,,,,angry
images_fer2013/train/angry/Training_78961347.jpg,,,,angry
images_fer2013/train/angry/Training_31544979.jpg,,,,angry
images_fer2013/train/angry/Training_82910553.jpg,,,,angry
images_fer2013/train/angry/Training_59649212.jpg,,,,angry
images_fer2013/train/angry/Training_17207698.jpg,,,,angry
images_fer2013/train/angry/Training_49112357.jpg,,,,angry
images_fer2013/train/angry/Training_33716140.jpg,,,,angry
images_fer2013/train/angry/Training_8148998.jpg,,,,angry
images_fer2013/train/angry/Training_5136276.jpg,,,,angry
images_fer2013/train/angry/Training_41898754.jpg,,,,angry
images_fer2013/train/angry/Training_15752571.jpg,,,,angry
images_fer2013/train/angry/Training_92894213.jpg,,,,angry
images_fer2013/train/angry/Training_94519142.jpg,,,,angry
images_fer2013/train/angry/Training_80654603.jpg,,,,angry
images_fer2013/train/angry/Training_72989844.jpg,,,,angry
images_fer2013/train/angry/Training_91865976.jpg,,,,angry
images_fer2013/train/angry/Training_48608241.jpg,,,,angry
images_fer2013/train/angry/Training_88999463.jpg,,,,angry
images_fer2013/train/angry/Training_85784799.jpg,,,,angry
images_fer2013/train/angry/Training_24935028.jpg,,,,angry
images_fer2013/train/angry/Training_26107937.jpg,,,,angry
images_fer2013/train/angry/Training_17526342.jpg,,,,angry
images_fer2013/train/angry/Training_44893948.jpg,,,,angry
images_fer2013/train/angry/Training_19316238.jpg,,,,angry
images_fer2013/train/angry/Training_25127621.jpg,,,,angry
images_fer2013/train/angry/Training_91530441.jpg,,,,angry
images_fer2013/train/angry/Training_47496719.jpg,,,,angry
images_fer2013/train/angry/Training_31892784.jpg,,,,angry
images_fer2013/train/angry/Training_25188983.jpg,,,,angry
images_fer2013/train/angry/Training_5237890.jpg,,,,angry
images_fer2013/train/angry/Training_39775318.jpg,,,,angry
images_fer2013/train/angry/Training_67284078.jpg,,,,angry
images_fer2013/train/angry/Training_80431793.jpg,,,,angry
images_fer2013/train/angry/Training_3625321.jpg,,,,angry
images_fer2013/train/angry/Training_39736221.jpg,,,,angry
images_fer2013/train/angry/Training_67787976.jpg,,,,angry
images_fer2013/train/angry/Training_82194789.jpg,,,,angry
images_fer2013/train/angry/Training_5695022.jpg,,,,angry
images_fer2013/train/angry/Training_86079862.jpg,,,,angry
images_fer2013/train/angry/Training_85085151.jpg,,,,angry
images_fer2013/train/angry/Training_41637544.jpg,,,,angry
images_fer2013/train/angry/Training_83056093.jpg,,,,angry
images_fer2013/train/angry/Training_70194152.jpg,,,,angry
images_fer2013/train/angry/Training_94904202.jpg,,,,angry
images_fer2013/train/angry/Training_45101982.jpg,,,,angry
images_fer2013/train/angry/Training_42298414.jpg,,,,angry
images_fer2013/train/angry/Training_96298080.jpg,,,,angry
images_fer2013/train/angry/Training_14226893.jpg,,,,angry
images_fer2013/train/angry/Training_54171715.jpg,,,,angry
images_fer2013/train/angry/Training_86461799.jpg,,,,angry
images_fer2013/train/angry/Training_27830602.jpg,,,,angry
images_fer2013/train/angry/Training_27857699.jpg,,,,angry
images_fer2013/train/angry/Training_92188253.jpg,,,,angry
images_fer2013/train/angry/Training_28095251.jpg,,,,angry
images_fer2013/train/angry/Training_6599119.jpg,,,,angry
images_fer2013/train/angry/Training_93872864.jpg,,,,angry
images_fer2013/train/angry/Training_64428670.jpg,,,,angry
images_fer2013/train/angry/Training_14690040.jpg,,,,angry
images_fer2013/train/angry/Training_10857340.jpg,,,,angry
images_fer2013/train/angry/Training_1294170.jpg,,,,angry
images_fer2013/train/angry/Training_23380555.jpg,,,,angry
images_fer2013/train/angry/Training_62719002.jpg,,,,angry
images_fer2013/train/angry/Training_76301525.jpg,,,,angry
images_fer2013/train/angry/Training_16844918.jpg,,,,angry
images_fer2013/train/angry/Training_76136443.jpg,,,,angry
images_fer2013/train/angry/Training_94872800.jpg,,,,angry
images_fer2013/train/angry/Training_28756096.jpg,,,,angry
images_fer2013/train/angry/Training_97645673.jpg,,,,angry
images_fer2013/train/angry/Training_95525008.jpg,,,,angry
images_fer2013/train/angry/Training_66396219.jpg,,,,angry
images_fer2013/train/angry/Training_67283529.jpg,,,,angry
images_fer2013/train/angry/Training_77512365.jpg,,,,angry
images_fer2013/train/angry/Training_64854695.jpg,,,,angry
images_fer2013/train/angry/Training_97944612.jpg,,,,angry
images_fer2013/train/angry/Training_178362.jpg,,,,angry
images_fer2013/train/angry/Training_14248179.jpg,,,,angry
images_fer2013/train/angry/Training_44917679.jpg,,,,angry
images_fer2013/train/angry/Training_78177776.jpg,,,,angry
images_fer2013/train/angry/Training_79878112.jpg,,,,angry
images_fer2013/train/angry/Training_22892509.jpg,,,,angry
images_fer2013/train/angry/Training_78448765.jpg,,,,angry
images_fer2013/train/angry/Training_33886229.jpg,,,,angry
images_fer2013/train/angry/Training_27679753.jpg,,,,angry
images_fer2013/train/angry/Training_64059478.jpg,,,,angry
images_fer2013/train/angry/Training_20556787.jpg,,,,angry
images_fer2013/train/angry/Training_60514278.jpg,,,,angry
images_fer2013/train/angry/Training_90533671.jpg,,,,angry
images_fer2013/train/angry/Training_69295022.jpg,,,,angry
images_fer2013/train/angry/Training_50409958.jpg,,,,angry
images_fer2013/train/angry/Training_96623967.jpg,,,,angry
images_fer2013/train/angry/Training_54912553.jpg,,,,angry
images_fer2013/train/angry/Training_71285090.jpg,,,,angry
images_fer2013/train/angry/Training_41544880.jpg,,,,angry
images_fer2013/train/angry/Training_85077933.jpg,,,,angry
images_fer2013/train/angry/Training_43689799.jpg,,,,angry
images_fer2013/train/angry/Training_27994003.jpg,,,,angry
images_fer2013/train/angry/Training_94377760.jpg,,,,angry
images_fer2013/train/angry/Training_64774028.jpg,,,,angry
images_fer2013/train/angry/Training_29632995.jpg,,,,angry
images_fer2013/train/angry/Training_58720577.jpg,,,,angry
images_fer2013/train/angry/Training_52746871.jpg,,,,angry
images_fer2013/train/angry/Training_15484575.jpg,,,,angry
images_fer2013/train/angry/Training_55480975.jpg,,,,angry
images_fer2013/train/angry/Training_65912489.jpg,,,,angry
images_fer2013/train/angry/Training_72126006.jpg,,,,angry
images_fer2013/train/angry/Training_8180717.jpg,,,,angry
images_fer2013/train/angry/Training_42533355.jpg,,,,angry
images_fer2013/train/angry/Training_41609253.jpg,,,,angry
images_fer2013/train/angry/Training_95121462.jpg,,,,angry
images_fer2013/train/angry/Training_82625912.jpg,,,,angry
images_fer2013/train/angry/Training_10539399.jpg,,,,angry
images_fer2013/train/angry/Training_88411498.jpg,,,,angry
images_fer2013/train/angry/Training_57217554.jpg,,,,angry
images_fer2013/train/angry/Training_48157331.jpg,,,,angry
images_fer2013/train/angry/Training_57727106.jpg,,,,angry
images_fer2013/train/angry/Training_85291995.jpg,,,,angry
images_fer2013/train/angry/Training_28883675.jpg,,,,angry
images_fer2013/train/angry/Training_21220561.jpg,,,,angry
images_fer2013/train/angry/Training_61551182.jpg,,,,angry
images_fer2013/train/angry/Training_57789410.jpg,,,,angry
images_fer2013/train/angry/Training_74019811.jpg,,,,angry
images_fer2013/train/angry/Training_29583894.jpg,,,,angry
images_fer2013/train/angry/Training_56228300.jpg,,,,angry
images_fer2013/train/angry/Training_56526162.jpg,,,,angry
images_fer2013/train/angry/Training_23781912.jpg,,,,angry
images_fer2013/train/angry/Training_13605605.jpg,,,,angry
images_fer2013/train/angry/Training_82303505.jpg,,,,angry
images_fer2013/train/angry/Training_73342188.jpg,,,,angry
images_fer2013/train/angry/Training_44759523.jpg,,,,angry
images_fer2013/train/angry/Training_27424163.jpg,,,,angry
images_fer2013/train/angry/Training_6452693.jpg,,,,angry
images_fer2013/train/angry/Training_44277429.jpg,,,,angry
images_fer2013/train/angry/Training_53454302.jpg,,,,angry
images_fer2013/train/angry/Training_17869141.jpg,,,,angry
images_fer2013/train/angry/Training_14119944.jpg,,,,angry
images_fer2013/train/angry/Training_97652047.jpg,,,,angry
images_fer2013/train/angry/Training_10334355.jpg,,,,angry
images_fer2013/train/angry/Training_89447244.jpg,,,,angry
images_fer2013/train/angry/Training_5919211.jpg,,,,angry
images_fer2013/train/angry/Training_61913048.jpg,,,,angry
images_fer2013/train/angry/Training_68080233.jpg,,,,angry
images_fer2013/train/angry/Training_4464566.jpg,,,,angry
images_fer2013/train/angry/Training_67199118.jpg,,,,angry
images_fer2013/train/angry/Training_23853526.jpg,,,,angry
images_fer2013/train/angry/Training_48165381.jpg,,,,angry
images_fer2013/train/angry/Training_54144394.jpg,,,,angry
images_fer2013/train/angry/Training_3390828.jpg,,,,angry
images_fer2013/train/angry/Training_46023644.jpg,,,,angry
images_fer2013/train/angry/Training_16057513.jpg,,,,angry
images_fer2013/train/angry/Training_67266148.jpg,,,,angry
images_fer2013/train/angry/Training_26591418.jpg,,,,angry
images_fer2013/train/angry/Training_49535440.jpg,,,,angry
images_fer2013/train/angry/Training_24816787.jpg,,,,angry
images_fer2013/train/angry/Training_14820944.jpg,,,,angry
images_fer2013/train/angry/Training_99641959.jpg,,,,angry
images_fer2013/train/angry/Training_49106080.jpg,,,,angry
images_fer2013/train/angry/Training_35927794.jpg,,,,angry
images_fer2013/train/angry/Training_68463175.jpg,,,,angry
images_fer2013/train/angry/Training_55918369.jpg,,,,angry
images_fer2013/train/angry/Training_70936947.jpg,,,,angry
images_fer2013/train/angry/Training_76819380.jpg,,,,angry
images_fer2013/train/angry/Training_65936529.jpg,,,,angry
images_fer2013/train/angry/Training_9321909.jpg,,,,angry
images_fer2013/train/angry/Training_96885205.jpg,,,,angry
images_fer2013/train/angry/Training_38392729.jpg,,,,angry
images_fer2013/train/angry/Training_84564139.jpg,,,,angry
images_fer2013/train/angry/Training_91558476.jpg,,,,angry
images_fer2013/train/angry/Training_85420320.jpg,,,,angry
images_fer2013/train/angry/Training_1133567.jpg,,,,angry
images_fer2013/train/angry/Training_80388629.jpg,,,,angry
images_fer2013/train/angry/Training_14383356.jpg,,,,angry
images_fer2013/train/angry/Training_10851653.jpg,,,,angry
images_fer2013/train/angry/Training_64136042.jpg,,,,angry
images_fer2013/train/angry/Training_71192224.jpg,,,,angry
images_fer2013/train/angry/Training_64904671.jpg,,,,angry
images_fer2013/train/angry/Training_1021836.jpg,,,,angry
images_fer2013/train/angry/Training_5480720.jpg,,,,angry
images_fer2013/train/angry/Training_19321092.jpg,,,,angry
images_fer2013/train/angry/Training_79220595.jpg,,,,angry
images_fer2013/train/angry/Training_81603707.jpg,,,,angry
images_fer2013/train/angry/Training_11769417.jpg,,,,angry
images_fer2013/train/angry/Training_18633212.jpg,,,,angry
images_fer2013/train/angry/Training_5927658.jpg,,,,angry
images_fer2013/train/angry/Training_50527443.jpg,,,,angry
images_fer2013/train/angry/Training_1329550.jpg,,,,angry
images_fer2013/train/angry/Training_53887738.jpg,,,,angry
images_fer2013/train/angry/Training_81788734.jpg,,,,angry
images_fer2013/train/angry/Training_63604344.jpg,,,,angry
images_fer2013/train/angry/Training_58632039.jpg,,,,angry
images_fer2013/train/angry/Training_84252954.jpg,,,,angry
images_fer2013/train/angry/Training_78928591.jpg,,,,angry
images_fer2013/train/angry/Training_41514125.jpg,,,,angry
images_fer2013/train/angry/Training_73014764.jpg,,,,angry
images_fer2013/train/angry/Training_61702158.jpg,,,,angry
images_fer2013/train/angry/Training_28736990.jpg,,,,angry
images_fer2013/train/angry/Training_76072559.jpg,,,,angry
images_fer2013/train/angry/Training_2941397.jpg,,,,angry
images_fer2013/train/angry/Training_11983206.jpg,,,,angry
images_fer2013/train/angry/Training_18714040.jpg,,,,angry
images_fer2013/train/angry/Training_15512449.jpg,,,,angry
images_fer2013/train/angry/Training_70226570.jpg,,,,angry
images_fer2013/train/angry/Training_12017013.jpg,,,,angry
images_fer2013/train/angry/Training_54783719.jpg,,,,angry
images_fer2013/train/angry/Training_14525872.jpg,,,,angry
images_fer2013/train/angry/Training_99966135.jpg,,,,angry
images_fer2013/train/angry/Training_95695995.jpg,,,,angry
images_fer2013/train/angry/Training_35188127.jpg,,,,angry
images_fer2013/train/angry/Training_36481868.jpg,,,,angry
images_fer2013/train/angry/Training_42344031.jpg,,,,angry
images_fer2013/train/angry/Training_25465383.jpg,,,,angry
images_fer2013/train/angry/Training_94445414.jpg,,,,angry
images_fer2013/train/angry/Training_59881272.jpg,,,,angry
images_fer2013/train/angry/Training_21429456.jpg,,,,angry
images_fer2013/train/angry/Training_78770320.jpg,,,,angry
images_fer2013/train/angry/Training_97992040.jpg,,,,angry
images_fer2013/train/angry/Training_79375609.jpg,,,,angry
images_fer2013/train/angry/Training_88036365.jpg,,,,angry
images_fer2013/train/angry/Training_60894434.jpg,,,,angry
images_fer2013/train/angry/Training_70761180.jpg,,,,angry
images_fer2013/train/angry/Training_73885415.jpg,,,,angry
images_fer2013/train/angry/Training_49536798.jpg,,,,angry
images_fer2013/train/angry/Training_53972174.jpg,,,,angry
images_fer2013/train/angry/Training_78538653.jpg,,,,angry
images_fer2013/train/angry/Training_70605348.jpg,,,,angry
images_fer2013/train/angry/Training_44463995.jpg,,,,angry
images_fer2013/train/angry/Training_17667401.jpg,,,,angry
images_fer2013/train/angry/Training_74163946.jpg,,,,angry
images_fer2013/train/angry/Training_79906784.jpg,,,,angry
images_fer2013/train/angry/Training_66024808.jpg,,,,angry
images_fer2013/train/angry/Training_56600080.jpg,,,,angry
images_fer2013/train/angry/Training_53006060.jpg,,,,angry
images_fer2013/train/angry/Training_70173708.jpg,,,,angry
images_fer2013/train/angry/Training_81059518.jpg,,,,angry
images_fer2013/train/angry/Training_84299628.jpg,,,,angry
images_fer2013/train/angry/Training_74930590.jpg,,,,angry
images_fer2013/train/angry/Training_66014049.jpg,,,,angry
images_fer2013/train/angry/Training_27739771.jpg,,,,angry
images_fer2013/train/angry/Training_95517251.jpg,,,,angry
images_fer2013/train/angry/Training_11330391.jpg,,,,angry
images_fer2013/train/angry/Training_97264689.jpg,,,,angry
images_fer2013/train/angry/Training_93808310.jpg,,,,angry
images_fer2013/train/angry/Training_37265848.jpg,,,,angry
images_fer2013/train/angry/Training_94638644.jpg,,,,angry
images_fer2013/train/angry/Training_82594582.jpg,,,,angry
images_fer2013/train/angry/Training_50089994.jpg,,,,angry
images_fer2013/train/angry/Training_19578975.jpg,,,,angry
images_fer2013/train/angry/Training_38690041.jpg,,,,angry
images_fer2013/train/angry/Training_95997783.jpg,,,,angry
images_fer2013/train/angry/Training_45492311.jpg,,,,angry
images_fer2013/train/angry/Training_62136050.jpg,,,,angry
images_fer2013/train/angry/Training_32056400.jpg,,,,angry
images_fer2013/train/angry/Training_83089343.jpg,,,,angry
images_fer2013/train/angry/Training_41981213.jpg,,,,angry
images_fer2013/train/angry/Training_55165674.jpg,,,,angry
images_fer2013/train/angry/Training_6644670.jpg,,,,angry
images_fer2013/train/angry/Training_34843502.jpg,,,,angry
images_fer2013/train/angry/Training_39456208.jpg,,,,angry
images_fer2013/train/angry/Training_7389904.jpg,,,,angry
images_fer2013/train/angry/Training_71340913.jpg,,,,angry
images_fer2013/train/angry/Training_22757878.jpg,,,,angry
images_fer2013/train/angry/Training_37843046.jpg,,,,angry
images_fer2013/train/angry/Training_76970069.jpg,,,,angry
images_fer2013/train/angry/Training_25687624.jpg,,,,angry
images_fer2013/train/angry/Training_48953879.jpg,,,,angry
images_fer2013/train/angry/Training_36505943.jpg,,,,angry
images_fer2013/train/angry/Training_63616557.jpg,,,,angry
images_fer2013/train/angry/Training_32866418.jpg,,,,angry
images_fer2013/train/angry/Training_72523573.jpg,,,,angry
images_fer2013/train/angry/Training_67671985.jpg,,,,angry
images_fer2013/train/angry/Training_77638053.jpg,,,,angry
images_fer2013/train/angry/Training_46641462.jpg,,,,angry
images_fer2013/train/angry/Training_74978516.jpg,,,,angry
images_fer2013/train/angry/Training_68725589.jpg,,,,angry
images_fer2013/train/angry/Training_16124846.jpg,,,,angry
images_fer2013/train/angry/Training_23689020.jpg,,,,angry
images_fer2013/train/angry/Training_14570127.jpg,,,,angry
images_fer2013/train/angry/Training_83598293.jpg,,,,angry
images_fer2013/train/angry/Training_10967257.jpg,,,,angry
images_fer2013/train/angry/Training_69314311.jpg,,,,angry
images_fer2013/train/angry/Training_80000547.jpg,,,,angry
images_fer2013/train/angry/Training_96737124.jpg,,,,angry
images_fer2013/train/angry/Training_43099895.jpg,,,,angry
images_fer2013/train/angry/Training_48043757.jpg,,,,angry
images_fer2013/train/angry/Training_90346868.jpg,,,,angry
images_fer2013/train/angry/Training_556531.jpg,,,,angry
images_fer2013/train/angry/Training_20735338.jpg,,,,angry
images_fer2013/train/angry/Training_7311585.jpg,,,,angry
images_fer2013/train/angry/Training_78784277.jpg,,,,angry
images_fer2013/train/angry/Training_89362842.jpg,,,,angry
images_fer2013/train/angry/Training_92251238.jpg,,,,angry
images_fer2013/train/angry/Training_54086407.jpg,,,,angry
images_fer2013/train/angry/Training_94465060.jpg,,,,angry
images_fer2013/train/angry/Training_28029432.jpg,,,,angry
images_fer2013/train/angry/Training_46424726.jpg,,,,angry
images_fer2013/train/angry/Training_69861809.jpg,,,,angry
images_fer2013/train/angry/Training_97239000.jpg,,,,angry
images_fer2013/train/angry/Training_43770263.jpg,,,,angry
images_fer2013/train/angry/Training_67661758.jpg,,,,angry
images_fer2013/train/angry/Training_17067471.jpg,,,,angry
images_fer2013/train/angry/Training_90326018.jpg,,,,angry
images_fer2013/train/angry/Training_5886929.jpg,,,,angry
images_fer2013/train/angry/Training_36718389.jpg,,,,angry
images_fer2013/train/angry/Training_6716297.jpg,,,,angry
images_fer2013/train/angry/Training_49395862.jpg,,,,angry
images_fer2013/train/angry/Training_70166728.jpg,,,,angry
images_fer2013/train/angry/Training_72730158.jpg,,,,angry
images_fer2013/train/angry/Training_18012086.jpg,,,,angry
images_fer2013/train/angry/Training_31791278.jpg,,,,angry
images_fer2013/train/angry/Training_33273101.jpg,,,,angry
images_fer2013/train/angry/Training_96803920.jpg,,,,angry
images_fer2013/train/angry/Training_83656156.jpg,,,,angry
images_fer2013/train/angry/Training_31569221.jpg,,,,angry
images_fer2013/train/angry/Training_99847717.jpg,,,,angry
images_fer2013/train/angry/Training_51191606.jpg,,,,angry
images_fer2013/train/angry/Training_33935037.jpg,,,,angry
images_fer2013/train/angry/Training_16828779.jpg,,,,angry
images_fer2013/train/angry/Training_17316378.jpg,,,,angry
images_fer2013/train/angry/Training_28175211.jpg,,,,angry
images_fer2013/train/angry/Training_71823092.jpg,,,,angry
images_fer2013/train/angry/Training_89792198.jpg,,,,angry
images_fer2013/train/angry/Training_36998609.jpg,,,,angry
images_fer2013/train/angry/Training_82037343.jpg,,,,angry
images_fer2013/train/angry/Training_16695193.jpg,,,,angry
images_fer2013/train/angry/Training_63101660.jpg,,,,angry
images_fer2013/train/angry/Training_58937411.jpg,,,,angry
images_fer2013/train/angry/Training_98351459.jpg,,,,angry
images_fer2013/train/angry/Training_25665702.jpg,,,,angry
images_fer2013/train/angry/Training_30572070.jpg,,,,angry
images_fer2013/train/angry/Training_87491436.jpg,,,,angry
images_fer2013/train/angry/Training_47170134.jpg,,,,angry
images_fer2013/train/angry/Training_803556.jpg,,,,angry
images_fer2013/train/angry/Training_33324529.jpg,,,,angry
images_fer2013/train/angry/Training_76182522.jpg,,,,angry
images_fer2013/train/angry/Training_86318360.jpg,,,,angry
images_fer2013/train/angry/Training_82205822.jpg,,,,angry
images_fer2013/train/angry/Training_37962103.jpg,,,,angry
images_fer2013/train/angry/Training_79184926.jpg,,,,angry
images_fer2013/train/angry/Training_17682275.jpg,,,,angry
images_fer2013/train/angry/Training_22607108.jpg,,,,angry
images_fer2013/train/angry/Training_85726515.jpg,,,,angry
images_fer2013/train/angry/Training_7790683.jpg,,,,angry
images_fer2013/train/angry/Training_24314794.jpg,,,,angry
images_fer2013/train/angry/Training_27224475.jpg,,,,angry
images_fer2013/train/angry/Training_50842486.jpg,,,,angry
images_fer2013/train/angry/Training_68747244.jpg,,,,angry
images_fer2013/train/angry/Training_60888154.jpg,,,,angry
images_fer2013/train/angry/Training_30410150.jpg,,,,angry
images_fer2013/train/angry/Training_61712996.jpg,,,,angry
images_fer2013/train/angry/Training_86916560.jpg,,,,angry
images_fer2013/train/angry/Training_37281489.jpg,,,,angry
images_fer2013/train/angry/Training_83471960.jpg,,,,angry
images_fer2013/train/angry/Training_40214334.jpg,,,,angry
images_fer2013/train/angry/Training_14636525.jpg,,,,angry
images_fer2013/train/angry/Training_1500617.jpg,,,,angry
images_fer2013/train/angry/Training_82193817.jpg,,,,angry
images_fer2013/train/angry/Training_60012162.jpg,,,,angry
images_fer2013/train/angry/Training_84113341.jpg,,,,angry
images_fer2013/train/angry/Training_89385415.jpg,,,,angry
images_fer2013/train/angry/Training_86319913.jpg,,,,angry
images_fer2013/train/angry/Training_23864364.jpg,,,,angry
images_fer2013/train/angry/Training_54890027.jpg,,,,angry
images_fer2013/train/angry/Training_87819556.jpg,,,,angry
images_fer2013/train/angry/Training_31179982.jpg,,,,angry
images_fer2013/train/angry/Training_76506348.jpg,,,,angry
images_fer2013/train/angry/Training_22269387.jpg,,,,angry
images_fer2013/train/angry/Training_829350.jpg,,,,angry
images_fer2013/train/angry/Training_25576729.jpg,,,,angry
images_fer2013/train/angry/Training_12450586.jpg,,,,angry
images_fer2013/train/angry/Training_60607708.jpg,,,,angry
images_fer2013/train/angry/Training_81192903.jpg,,,,angry
images_fer2013/train/angry/Training_95660662.jpg,,,,angry
images_fer2013/train/angry/Training_51691115.jpg,,,,angry
images_fer2013/train/angry/Training_19565840.jpg,,,,angry
images_fer2013/train/angry/Training_41604758.jpg,,,,angry
images_fer2013/train/angry/Training_32440697.jpg,,,,angry
images_fer2013/train/angry/Training_22036377.jpg,,,,angry
images_fer2013/train/angry/Training_87008999.jpg,,,,angry
images_fer2013/train/angry/Training_1173634.jpg,,,,angry
images_fer2013/train/angry/Training_45060957.jpg,,,,angry
images_fer2013/train/angry/Training_42008480.jpg,,,,angry
images_fer2013/train/angry/Training_18687003.jpg,,,,angry
images_fer2013/train/angry/Training_80351159.jpg,,,,angry
images_fer2013/train/angry/Training_77691831.jpg,,,,angry
images_fer2013/train/angry/Training_44516923.jpg,,,,angry
images_fer2013/train/angry/Training_10740356.jpg,,,,angry
images_fer2013/train/angry/Training_76344122.jpg,,,,angry
images_fer2013/train/angry/Training_79672948.jpg,,,,angry
images_fer2013/train/angry/Training_23487884.jpg,,,,angry
images_fer2013/train/angry/Training_25123087.jpg,,,,angry
images_fer2013/train/angry/Training_45562347.jpg,,,,angry
images_fer2013/train/angry/Training_38093449.jpg,,,,angry
images_fer2013/train/angry/Training_59684892.jpg,,,,angry
images_fer2013/train/angry/Training_13064272.jpg,,,,angry
images_fer2013/train/angry/Training_62633983.jpg,,,,angry
images_fer2013/train/angry/Training_95636154.jpg,,,,angry
images_fer2013/train/angry/Training_91001054.jpg,,,,angry
images_fer2013/train/angry/Training_72310709.jpg,,,,angry
images_fer2013/train/angry/Training_57643691.jpg,,,,angry
images_fer2013/train/angry/Training_11666709.jpg,,,,angry
images_fer2013/train/angry/Training_37911499.jpg,,,,angry
images_fer2013/train/angry/Training_77395693.jpg,,,,angry
images_fer2013/train/angry/Training_14151520.jpg,,,,angry
images_fer2013/train/angry/Training_19280895.jpg,,,,angry
images_fer2013/train/angry/Training_95645186.jpg,,,,angry
images_fer2013/train/angry/Training_77892048.jpg,,,,angry
images_fer2013/train/angry/Training_37491604.jpg,,,,angry
images_fer2013/train/angry/Training_4530522.jpg,,,,angry
images_fer2013/train/angry/Training_69322664.jpg,,,,angry
images_fer2013/train/angry/Training_74905937.jpg,,,,angry
images_fer2013/train/angry/Training_32342634.jpg,,,,angry
images_fer2013/train/angry/Training_84260061.jpg,,,,angry
images_fer2013/train/angry/Training_97986568.jpg,,,,angry
images_fer2013/train/angry/Training_87806714.jpg,,,,angry
images_fer2013/train/angry/Training_86811141.jpg,,,,angry
images_fer2013/train/angry/Training_90409313.jpg,,,,angry
images_fer2013/train/angry/Training_28519058.jpg,,,,angry
images_fer2013/train/angry/Training_36571220.jpg,,,,angry
images_fer2013/train/angry/Training_65039115.jpg,,,,angry
images_fer2013/train/angry/Training_55013533.jpg,,,,angry
images_fer2013/train/angry/Training_69776954.jpg,,,,angry
images_fer2013/train/angry/Training_14417147.jpg,,,,angry
images_fer2013/train/angry/Training_64722447.jpg,,,,angry
images_fer2013/train/angry/Training_32455649.jpg,,,,angry
images_fer2013/train/angry/Training_42902670.jpg,,,,angry
images_fer2013/train/angry/Training_89731794.jpg,,,,angry
images_fer2013/train/angry/Training_11350676.jpg,,,,angry
images_fer2013/train/angry/Training_95909187.jpg,,,,angry
images_fer2013/train/angry/Training_40708673.jpg,,,,angry
images_fer2013/train/angry/Training_21651222.jpg,,,,angry
images_fer2013/train/angry/Training_18529397.jpg,,,,angry
images_fer2013/train/angry/Training_37375861.jpg,,,,angry
images_fer2013/train/angry/Training_73262698.jpg,,,,angry
images_fer2013/train/angry/Training_90793518.jpg,,,,angry
images_fer2013/train/angry/Training_94363699.jpg,,,,angry
images_fer2013/train/angry/Training_44359472.jpg,,,,angry
images_fer2013/train/angry/Training_39337132.jpg,,,,angry
images_fer2013/train/angry/Training_4349537.jpg,,,,angry
images_fer2013/train/angry/Training_66358229.jpg,,,,angry
images_fer2013/train/angry/Training_71439725.jpg,,,,angry
